"","nome_municipio","num_habilidade","ch.total","lc.total","mt.total","cn.total","ch.acertos","lc.acertos","mt.acertos","cn.acertos","ch.acuracia","lc.acuracia","mt.acuracia","cn.acuracia"
"338","Ingazeira",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"339","Ingazeira",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"340","Ingazeira",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"341","Ingazeira",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"342","Ingazeira",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"343","Ingazeira",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"344","Ingazeira",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"345","Ingazeira",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"346","Ingazeira",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"347","Ingazeira",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"348","Ingazeira",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"349","Ingazeira",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"350","Ingazeira",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"351","Ingazeira",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"352","Ingazeira",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"353","Ingazeira",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"354","Ingazeira",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"355","Ingazeira",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"356","Ingazeira",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"357","Ingazeira",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"358","Ingazeira",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"359","Ingazeira",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"360","Ingazeira",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"361","Jaboatão dos Guararapes",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"362","Jaboatão dos Guararapes",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"363","Jaboatão dos Guararapes",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"364","Jaboatão dos Guararapes",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"365","Jaboatão dos Guararapes",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"366","Jaboatão dos Guararapes",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"367","Jaboatão dos Guararapes",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"368","Jaboatão dos Guararapes",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"369","Jaboatão dos Guararapes",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"370","Jaboatão dos Guararapes",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"371","Jaboatão dos Guararapes",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"372","Jaboatão dos Guararapes",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"373","Jaboatão dos Guararapes",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"374","Jaboatão dos Guararapes",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"375","Jaboatão dos Guararapes",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"376","Jaboatão dos Guararapes",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"377","Jaboatão dos Guararapes",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"378","Jaboatão dos Guararapes",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"379","Jaboatão dos Guararapes",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"380","Jaboatão dos Guararapes",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"381","Jaboatão dos Guararapes",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"382","Jaboatão dos Guararapes",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"383","Jaboatão dos Guararapes",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"384","Jaboatão dos Guararapes",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"385","Jaboatão dos Guararapes",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"386","Jaboatão dos Guararapes",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"387","Jaboatão dos Guararapes",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"388","Jaboatão dos Guararapes",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"389","Jaboatão dos Guararapes",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"390","Jaboatão dos Guararapes",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"391","Lajedo",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"392","Lajedo",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"393","Lajedo",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"394","Lajedo",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"395","Lajedo",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"396","Lajedo",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"397","Lajedo",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"398","Lajedo",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"399","Lajedo",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"400","Lajedo",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"401","Lajedo",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"402","Lajedo",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"403","Lajedo",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"404","Lajedo",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"405","Lajedo",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"406","Lajedo",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"407","Lajedo",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"408","Lajedo",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"409","Lajedo",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"410","Lajedo",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"411","Lajedo",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"412","Lajedo",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"413","Lajedo",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"414","Lajedo",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"415","Lajedo",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"416","Lajedo",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"417","Lajedo",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"418","Lajedo",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"419","Lajedo",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"420","Lajedo",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"421","Moreno",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"422","Moreno",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"423","Moreno",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"424","Moreno",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"425","Moreno",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"426","Moreno",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"427","Moreno",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"428","Moreno",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"429","Moreno",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"430","Moreno",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"431","Moreno",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"432","Moreno",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"433","Moreno",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"434","Moreno",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"435","Moreno",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"436","Moreno",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"437","Moreno",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"438","Moreno",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"439","Moreno",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"440","Moreno",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"441","Moreno",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"442","Moreno",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"443","Moreno",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"444","Moreno",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"445","Moreno",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"446","Moreno",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"447","Moreno",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"448","Moreno",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"449","Moreno",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"450","Moreno",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"451","Petrolina",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"452","Petrolina",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"453","Petrolina",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"454","Petrolina",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"455","Petrolina",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"456","Petrolina",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"457","Petrolina",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"458","Petrolina",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"459","Petrolina",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"460","Petrolina",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"461","Petrolina",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"462","Petrolina",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"463","Petrolina",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"464","Petrolina",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"465","Petrolina",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"466","Petrolina",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"467","Petrolina",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"468","Petrolina",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"469","Petrolina",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"470","Petrolina",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"471","Petrolina",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"472","Petrolina",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"473","Petrolina",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"474","Petrolina",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"475","Petrolina",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"476","Petrolina",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"477","Petrolina",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"478","Petrolina",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"479","Petrolina",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"480","Petrolina",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"481","Quixaba",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"482","Quixaba",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"483","Quixaba",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"484","Quixaba",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"485","Quixaba",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"486","Quixaba",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"487","Quixaba",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"488","Quixaba",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"489","Quixaba",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"490","Quixaba",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"491","Quixaba",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"492","Quixaba",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"493","Quixaba",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"494","Quixaba",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"495","Quixaba",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"496","Quixaba",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"497","Quixaba",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"498","Quixaba",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"499","Quixaba",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"500","Quixaba",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"501","Quixaba",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"502","Quixaba",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"503","Quixaba",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"504","Quixaba",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"505","Quixaba",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"506","Quixaba",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"507","Quixaba",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"508","Quixaba",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"509","Quixaba",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"510","Quixaba",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"511","Recife",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"512","Recife",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"513","Recife",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"514","Recife",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"515","Recife",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"516","Recife",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"517","Recife",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"518","Recife",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"519","Recife",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"520","Recife",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"521","Recife",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"522","Recife",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"523","Recife",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"524","Recife",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"525","Recife",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"526","Recife",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"527","Recife",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"528","Recife",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"529","Recife",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"530","Recife",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"531","Recife",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"532","Recife",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"533","Recife",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"534","Recife",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"535","Recife",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"536","Recife",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"537","Recife",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"538","Recife",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"539","Recife",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"540","Recife",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"541","Santa Maria do Cambucá",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"542","Santa Maria do Cambucá",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"543","Santa Maria do Cambucá",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"544","Santa Maria do Cambucá",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"545","Santa Maria do Cambucá",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"546","Santa Maria do Cambucá",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"547","Santa Maria do Cambucá",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"548","Santa Maria do Cambucá",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"549","Santa Maria do Cambucá",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"550","Santa Maria do Cambucá",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"551","Santa Maria do Cambucá",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"552","Santa Maria do Cambucá",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"553","Santa Maria do Cambucá",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"554","Santa Maria do Cambucá",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"555","Santa Maria do Cambucá",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"556","Santa Maria do Cambucá",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"557","Santa Maria do Cambucá",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"558","Santa Maria do Cambucá",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"559","Santa Maria do Cambucá",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"560","Santa Maria do Cambucá",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"561","Santa Maria do Cambucá",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"562","Santa Maria do Cambucá",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"563","Santa Maria do Cambucá",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"564","Santa Maria do Cambucá",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"565","Santa Maria do Cambucá",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"566","Santa Maria do Cambucá",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"567","Santa Maria do Cambucá",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"568","Santa Maria do Cambucá",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"569","Santa Maria do Cambucá",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"570","Santa Maria do Cambucá",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"571","São Lourenço da Mata",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"572","São Lourenço da Mata",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"573","São Lourenço da Mata",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"574","São Lourenço da Mata",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"575","São Lourenço da Mata",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"576","São Lourenço da Mata",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"577","São Lourenço da Mata",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"578","São Lourenço da Mata",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"579","São Lourenço da Mata",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"580","São Lourenço da Mata",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"581","São Lourenço da Mata",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"582","São Lourenço da Mata",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"583","São Lourenço da Mata",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"584","São Lourenço da Mata",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"585","São Lourenço da Mata",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"586","São Lourenço da Mata",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"587","São Lourenço da Mata",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"588","São Lourenço da Mata",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"589","São Lourenço da Mata",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"590","São Lourenço da Mata",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"591","São Lourenço da Mata",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"592","São Lourenço da Mata",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"593","São Lourenço da Mata",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"594","São Lourenço da Mata",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"595","São Lourenço da Mata",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"596","São Lourenço da Mata",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"597","São Lourenço da Mata",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"598","São Lourenço da Mata",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"599","São Lourenço da Mata",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"600","São Lourenço da Mata",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"601","São Vicente Férrer",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"602","São Vicente Férrer",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"603","São Vicente Férrer",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"604","São Vicente Férrer",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"605","São Vicente Férrer",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"606","São Vicente Férrer",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"607","São Vicente Férrer",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"608","São Vicente Férrer",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"609","São Vicente Férrer",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"610","São Vicente Férrer",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"611","São Vicente Férrer",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"612","São Vicente Férrer",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"613","São Vicente Férrer",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"614","São Vicente Férrer",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"615","São Vicente Férrer",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"616","São Vicente Férrer",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"617","São Vicente Férrer",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"618","São Vicente Férrer",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"619","São Vicente Férrer",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"620","São Vicente Férrer",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"621","São Vicente Férrer",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"622","São Vicente Férrer",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"623","São Vicente Férrer",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"624","São Vicente Férrer",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"625","São Vicente Férrer",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"626","São Vicente Férrer",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"627","São Vicente Férrer",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"628","São Vicente Férrer",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"629","São Vicente Férrer",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"630","São Vicente Férrer",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"631","Serra Talhada",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"632","Serra Talhada",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"633","Serra Talhada",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"634","Serra Talhada",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"635","Serra Talhada",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"636","Serra Talhada",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"637","Serra Talhada",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"638","Serra Talhada",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"639","Serra Talhada",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"640","Serra Talhada",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"641","Serra Talhada",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"642","Serra Talhada",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"643","Serra Talhada",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"644","Serra Talhada",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"645","Serra Talhada",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"646","Serra Talhada",16,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"647","Serra Talhada",17,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"648","Serra Talhada",18,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"649","Serra Talhada",19,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"650","Serra Talhada",20,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"651","Serra Talhada",21,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"652","Serra Talhada",22,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"653","Serra Talhada",23,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"654","Serra Talhada",24,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"655","Serra Talhada",25,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"656","Serra Talhada",26,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"657","Serra Talhada",27,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"658","Serra Talhada",28,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"659","Serra Talhada",29,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"660","Serra Talhada",30,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"661","Serrita",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"662","Serrita",2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"663","Serrita",3,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"664","Serrita",4,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"665","Serrita",5,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"666","Serrita",6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"667","Serrita",7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"668","Serrita",8,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"669","Serrita",9,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"670","Serrita",10,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"671","Serrita",11,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"672","Serrita",12,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"673","Serrita",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"674","Serrita",14,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"675","Serrita",15,0,0,0,0,0,0,0,0,NA,NA,NA,NA
