"","nome_municipio","num_habilidade","ch.total","lc.total","mt.total","cn.total","ch.acertos","lc.acertos","mt.acertos","cn.acertos","ch.acuracia","lc.acuracia","mt.acuracia","cn.acuracia"
"1347","Caruaru",27,2538,2535,2536,2536,1053,383,708,303,0.414893617021277,0.151084812623274,0.279179810725552,0.119479495268139
"1348","Caruaru",28,2536,2540,5072,2537,1321,1795,1339,579,0.52089905362776,0.706692913385827,0.263998422712934,0.228222309814742
"1349","Caruaru",29,2536,2537,5071,2537,462,995,2181,561,0.18217665615142,0.392195506503745,0.430092683888779,0.221127315727237
"1350","Caruaru",30,2536,2538,2536,2536,1252,1231,633,1208,0.493690851735016,0.485027580772262,0.249605678233438,0.476340694006309
"1351","Casinhas",1,126,126,126,126,41,39,38,20,0.325396825396825,0.30952380952381,0.301587301587302,0.158730158730159
"1352","Casinhas",2,126,126,63,126,57,77,6,39,0.452380952380952,0.611111111111111,0.0952380952380952,0.30952380952381
"1353","Casinhas",3,126,63,126,126,50,17,15,15,0.396825396825397,0.26984126984127,0.119047619047619,0.119047619047619
"1354","Casinhas",4,126,126,126,63,29,30,29,17,0.23015873015873,0.238095238095238,0.23015873015873,0.26984126984127
"1355","Casinhas",5,63,126,126,126,10,7,18,40,0.158730158730159,0.0555555555555556,0.142857142857143,0.317460317460317
"1356","Casinhas",6,126,252,63,63,30,40,30,19,0.238095238095238,0.158730158730159,0.476190476190476,0.301587301587302
"1357","Casinhas",7,63,126,63,126,14,12,15,36,0.222222222222222,0.0952380952380952,0.238095238095238,0.285714285714286
"1358","Casinhas",8,126,126,126,126,30,38,24,20,0.238095238095238,0.301587301587302,0.19047619047619,0.158730158730159
"1359","Casinhas",9,126,126,126,63,46,39,33,22,0.365079365079365,0.30952380952381,0.261904761904762,0.349206349206349
"1360","Casinhas",10,63,63,63,63,21,30,19,19,0.333333333333333,0.476190476190476,0.301587301587302,0.301587301587302
"1361","Casinhas",11,126,63,63,63,29,34,19,11,0.23015873015873,0.53968253968254,0.301587301587302,0.174603174603175
"1362","Casinhas",12,126,126,126,63,42,66,15,15,0.333333333333333,0.523809523809524,0.119047619047619,0.238095238095238
"1363","Casinhas",13,126,63,63,63,36,11,5,12,0.285714285714286,0.174603174603175,0.0793650793650794,0.19047619047619
"1364","Casinhas",14,63,126,63,126,24,51,13,40,0.380952380952381,0.404761904761905,0.206349206349206,0.317460317460317
"1365","Casinhas",15,126,189,63,63,37,43,24,13,0.293650793650794,0.227513227513228,0.380952380952381,0.206349206349206
"1366","Casinhas",16,63,126,126,63,14,25,30,10,0.222222222222222,0.198412698412698,0.238095238095238,0.158730158730159
"1367","Casinhas",17,126,63,63,126,30,29,16,34,0.238095238095238,0.46031746031746,0.253968253968254,0.26984126984127
"1368","Casinhas",18,63,63,63,126,19,15,14,30,0.301587301587302,0.238095238095238,0.222222222222222,0.238095238095238
"1369","Casinhas",19,63,126,126,126,10,44,27,50,0.158730158730159,0.349206349206349,0.214285714285714,0.396825396825397
"1370","Casinhas",20,63,126,63,126,9,12,23,18,0.142857142857143,0.0952380952380952,0.365079365079365,0.142857142857143
"1371","Casinhas",21,63,63,126,126,23,16,33,22,0.365079365079365,0.253968253968254,0.261904761904762,0.174603174603175
"1372","Casinhas",22,63,126,126,126,13,39,26,46,0.206349206349206,0.30952380952381,0.206349206349206,0.365079365079365
"1373","Casinhas",23,126,63,63,63,23,30,12,21,0.182539682539683,0.476190476190476,0.19047619047619,0.333333333333333
"1374","Casinhas",24,126,63,63,126,47,21,39,27,0.373015873015873,0.333333333333333,0.619047619047619,0.214285714285714
"1375","Casinhas",25,63,189,126,126,24,43,16,27,0.380952380952381,0.227513227513228,0.126984126984127,0.214285714285714
"1376","Casinhas",26,126,63,126,63,31,40,14,18,0.246031746031746,0.634920634920635,0.111111111111111,0.285714285714286
"1377","Casinhas",27,63,63,63,63,27,7,18,3,0.428571428571429,0.111111111111111,0.285714285714286,0.0476190476190476
"1378","Casinhas",28,63,63,126,63,23,33,29,16,0.365079365079365,0.523809523809524,0.23015873015873,0.253968253968254
"1379","Casinhas",29,63,63,126,63,21,19,47,10,0.333333333333333,0.301587301587302,0.373015873015873,0.158730158730159
"1380","Casinhas",30,63,63,63,63,16,18,11,10,0.253968253968254,0.285714285714286,0.174603174603175,0.158730158730159
"1381","Catende",1,342,343,342,340,103,134,76,62,0.301169590643275,0.39067055393586,0.222222222222222,0.182352941176471
"1382","Catende",2,342,340,172,343,139,205,21,123,0.406432748538012,0.602941176470588,0.122093023255814,0.358600583090379
"1383","Catende",3,341,170,343,341,116,60,44,48,0.340175953079179,0.352941176470588,0.128279883381924,0.140762463343109
"1384","Catende",4,342,341,341,171,49,112,71,28,0.14327485380117,0.328445747800586,0.208211143695015,0.16374269005848
"1385","Catende",5,171,342,341,341,22,34,55,91,0.128654970760234,0.0994152046783626,0.161290322580645,0.266862170087977
"1386","Catende",6,342,684,171,172,103,114,72,44,0.301169590643275,0.166666666666667,0.421052631578947,0.255813953488372
"1387","Catende",7,171,344,171,341,38,88,45,77,0.222222222222222,0.255813953488372,0.263157894736842,0.225806451612903
"1388","Catende",8,341,340,342,343,75,31,66,55,0.219941348973607,0.0911764705882353,0.192982456140351,0.160349854227405
"1389","Catende",9,341,344,341,172,143,142,79,51,0.419354838709677,0.412790697674419,0.231671554252199,0.296511627906977
"1390","Catende",10,171,170,172,171,49,64,37,35,0.286549707602339,0.376470588235294,0.215116279069767,0.204678362573099
"1391","Catende",11,342,173,171,171,76,73,40,46,0.222222222222222,0.421965317919075,0.233918128654971,0.269005847953216
"1392","Catende",12,341,344,342,172,130,181,42,49,0.381231671554252,0.526162790697674,0.12280701754386,0.284883720930233
"1393","Catende",13,341,171,171,171,93,27,33,24,0.272727272727273,0.157894736842105,0.192982456140351,0.140350877192982
"1394","Catende",14,171,341,171,340,70,146,47,104,0.409356725146199,0.428152492668622,0.274853801169591,0.305882352941176
"1395","Catende",15,343,510,171,171,58,92,62,41,0.169096209912536,0.180392156862745,0.362573099415205,0.239766081871345
"1396","Catende",16,171,341,342,172,44,73,85,19,0.257309941520468,0.214076246334311,0.248538011695906,0.11046511627907
"1397","Catende",17,342,172,173,341,66,69,35,65,0.192982456140351,0.401162790697674,0.202312138728324,0.190615835777126
"1398","Catende",18,172,170,171,342,54,48,37,75,0.313953488372093,0.282352941176471,0.216374269005848,0.219298245614035
"1399","Catende",19,171,340,342,343,35,121,54,98,0.204678362573099,0.355882352941176,0.157894736842105,0.285714285714286
"1400","Catende",20,172,342,172,343,17,50,63,35,0.0988372093023256,0.146198830409357,0.366279069767442,0.102040816326531
"1401","Catende",21,171,173,342,341,62,47,81,45,0.362573099415205,0.271676300578035,0.236842105263158,0.131964809384164
"1402","Catende",22,172,341,341,340,59,108,75,134,0.343023255813953,0.316715542521994,0.219941348973607,0.394117647058824
"1403","Catende",23,341,172,171,171,65,81,26,71,0.190615835777126,0.47093023255814,0.152046783625731,0.415204678362573
"1404","Catende",24,342,172,171,341,107,49,93,44,0.312865497076023,0.284883720930233,0.543859649122807,0.129032258064516
"1405","Catende",25,172,510,342,342,55,110,61,60,0.319767441860465,0.215686274509804,0.178362573099415,0.175438596491228
"1406","Catende",26,341,170,341,172,85,99,30,45,0.249266862170088,0.582352941176471,0.0879765395894428,0.261627906976744
"1407","Catende",27,173,170,171,171,48,28,45,19,0.277456647398844,0.164705882352941,0.263157894736842,0.111111111111111
"1408","Catende",28,171,175,342,173,63,93,81,51,0.368421052631579,0.531428571428571,0.236842105263158,0.294797687861272
"1409","Catende",29,171,172,341,172,52,60,102,43,0.304093567251462,0.348837209302326,0.299120234604106,0.25
"1410","Catende",30,171,173,171,171,57,68,47,59,0.333333333333333,0.393063583815029,0.274853801169591,0.345029239766082
"1411","Cedro",1,180,180,180,180,38,58,66,44,0.211111111111111,0.322222222222222,0.366666666666667,0.244444444444444
"1412","Cedro",2,180,180,90,180,64,119,12,54,0.355555555555556,0.661111111111111,0.133333333333333,0.3
"1413","Cedro",3,180,90,180,180,58,39,34,27,0.322222222222222,0.433333333333333,0.188888888888889,0.15
"1414","Cedro",4,180,180,180,90,29,57,43,18,0.161111111111111,0.316666666666667,0.238888888888889,0.2
"1415","Cedro",5,90,180,180,180,22,11,31,57,0.244444444444444,0.0611111111111111,0.172222222222222,0.316666666666667
"1416","Cedro",6,180,360,90,90,54,58,47,17,0.3,0.161111111111111,0.522222222222222,0.188888888888889
"1417","Cedro",7,90,180,90,180,23,20,15,43,0.255555555555556,0.111111111111111,0.166666666666667,0.238888888888889
"1418","Cedro",8,180,180,180,180,49,40,42,25,0.272222222222222,0.222222222222222,0.233333333333333,0.138888888888889
"1419","Cedro",9,180,180,180,90,56,69,47,32,0.311111111111111,0.383333333333333,0.261111111111111,0.355555555555556
"1420","Cedro",10,90,90,90,90,24,30,15,32,0.266666666666667,0.333333333333333,0.166666666666667,0.355555555555556
"1421","Cedro",11,180,90,90,90,44,34,19,24,0.244444444444444,0.377777777777778,0.211111111111111,0.266666666666667
"1422","Cedro",12,180,180,180,90,62,91,32,28,0.344444444444444,0.505555555555556,0.177777777777778,0.311111111111111
"1423","Cedro",13,180,90,90,90,54,18,14,7,0.3,0.2,0.155555555555556,0.0777777777777778
"1424","Cedro",14,90,180,90,180,45,61,22,42,0.5,0.338888888888889,0.244444444444444,0.233333333333333
"1425","Cedro",15,180,270,90,90,35,63,30,18,0.194444444444444,0.233333333333333,0.333333333333333,0.2
"1426","Cedro",16,90,180,180,90,25,36,44,22,0.277777777777778,0.2,0.244444444444444,0.244444444444444
"1427","Cedro",17,180,90,90,180,32,29,22,41,0.177777777777778,0.322222222222222,0.244444444444444,0.227777777777778
"1428","Cedro",18,90,90,90,180,33,19,18,44,0.366666666666667,0.211111111111111,0.2,0.244444444444444
"1429","Cedro",19,90,180,180,180,18,67,36,74,0.2,0.372222222222222,0.2,0.411111111111111
"1430","Cedro",20,90,180,90,180,13,33,38,25,0.144444444444444,0.183333333333333,0.422222222222222,0.138888888888889
"1431","Cedro",21,90,90,180,180,31,19,39,30,0.344444444444444,0.211111111111111,0.216666666666667,0.166666666666667
"1432","Cedro",22,90,180,180,180,19,49,36,67,0.211111111111111,0.272222222222222,0.2,0.372222222222222
"1433","Cedro",23,180,90,90,90,35,44,13,28,0.194444444444444,0.488888888888889,0.144444444444444,0.311111111111111
"1434","Cedro",24,180,90,90,180,65,17,54,30,0.361111111111111,0.188888888888889,0.6,0.166666666666667
"1435","Cedro",25,90,270,180,180,32,79,33,38,0.355555555555556,0.292592592592593,0.183333333333333,0.211111111111111
"1436","Cedro",26,180,90,180,90,51,46,20,24,0.283333333333333,0.511111111111111,0.111111111111111,0.266666666666667
"1437","Cedro",27,90,90,90,90,34,16,27,7,0.377777777777778,0.177777777777778,0.3,0.0777777777777778
"1438","Cedro",28,90,90,180,90,41,51,40,20,0.455555555555556,0.566666666666667,0.222222222222222,0.222222222222222
"1439","Cedro",29,90,90,180,90,19,21,59,15,0.211111111111111,0.233333333333333,0.327777777777778,0.166666666666667
"1440","Cedro",30,90,90,90,90,32,34,22,43,0.355555555555556,0.377777777777778,0.244444444444444,0.477777777777778
"1441","Chã de Alegria",1,122,122,122,122,36,47,37,20,0.295081967213115,0.385245901639344,0.30327868852459,0.163934426229508
"1442","Chã de Alegria",2,122,122,61,122,41,80,7,37,0.336065573770492,0.655737704918033,0.114754098360656,0.30327868852459
"1443","Chã de Alegria",3,122,61,122,122,50,23,21,22,0.409836065573771,0.377049180327869,0.172131147540984,0.180327868852459
"1444","Chã de Alegria",4,122,122,122,61,18,35,16,22,0.147540983606557,0.286885245901639,0.131147540983607,0.360655737704918
"1445","Chã de Alegria",5,61,122,122,122,14,12,19,41,0.229508196721311,0.0983606557377049,0.155737704918033,0.336065573770492
"1446","Chã de Alegria",6,122,244,61,61,36,33,22,20,0.295081967213115,0.135245901639344,0.360655737704918,0.327868852459016
"1447","Chã de Alegria",7,61,122,61,122,12,19,17,26,0.19672131147541,0.155737704918033,0.278688524590164,0.213114754098361
"1448","Chã de Alegria",8,122,122,122,122,39,24,31,10,0.319672131147541,0.19672131147541,0.254098360655738,0.0819672131147541
"1449","Chã de Alegria",9,122,122,122,61,55,50,27,23,0.450819672131148,0.409836065573771,0.221311475409836,0.377049180327869
"1450","Chã de Alegria",10,61,61,61,61,12,27,13,28,0.19672131147541,0.442622950819672,0.213114754098361,0.459016393442623
"1451","Chã de Alegria",11,122,61,61,61,22,30,15,17,0.180327868852459,0.491803278688525,0.245901639344262,0.278688524590164
"1452","Chã de Alegria",12,122,122,122,61,53,68,13,22,0.434426229508197,0.557377049180328,0.10655737704918,0.360655737704918
"1453","Chã de Alegria",13,122,61,61,61,29,13,7,5,0.237704918032787,0.213114754098361,0.114754098360656,0.0819672131147541
"1454","Chã de Alegria",14,61,122,61,122,20,47,19,27,0.327868852459016,0.385245901639344,0.311475409836066,0.221311475409836
"1455","Chã de Alegria",15,122,183,61,61,31,38,26,20,0.254098360655738,0.207650273224044,0.426229508196721,0.327868852459016
"1456","Chã de Alegria",16,61,122,122,61,19,28,21,13,0.311475409836066,0.229508196721311,0.172131147540984,0.213114754098361
"1457","Chã de Alegria",17,122,61,61,122,27,31,13,36,0.221311475409836,0.508196721311475,0.213114754098361,0.295081967213115
"1458","Chã de Alegria",18,61,61,61,122,18,13,8,35,0.295081967213115,0.213114754098361,0.131147540983607,0.286885245901639
"1459","Chã de Alegria",19,61,122,122,122,14,45,22,45,0.229508196721311,0.368852459016393,0.180327868852459,0.368852459016393
"1460","Chã de Alegria",20,61,122,61,122,4,13,21,19,0.0655737704918033,0.10655737704918,0.344262295081967,0.155737704918033
"1461","Chã de Alegria",21,61,61,122,122,21,15,22,34,0.344262295081967,0.245901639344262,0.180327868852459,0.278688524590164
"1462","Chã de Alegria",22,61,122,122,122,20,42,20,52,0.327868852459016,0.344262295081967,0.163934426229508,0.426229508196721
"1463","Chã de Alegria",23,122,61,61,61,34,30,8,26,0.278688524590164,0.491803278688525,0.131147540983607,0.426229508196721
"1464","Chã de Alegria",24,122,61,61,122,46,11,30,15,0.377049180327869,0.180327868852459,0.491803278688525,0.122950819672131
"1465","Chã de Alegria",25,61,183,122,122,21,47,29,20,0.344262295081967,0.256830601092896,0.237704918032787,0.163934426229508
"1466","Chã de Alegria",26,122,61,122,61,27,38,15,16,0.221311475409836,0.622950819672131,0.122950819672131,0.262295081967213
"1467","Chã de Alegria",27,61,61,61,61,26,11,16,5,0.426229508196721,0.180327868852459,0.262295081967213,0.0819672131147541
"1468","Chã de Alegria",28,61,61,122,61,28,40,22,11,0.459016393442623,0.655737704918033,0.180327868852459,0.180327868852459
"1469","Chã de Alegria",29,61,61,122,61,22,26,38,20,0.360655737704918,0.426229508196721,0.311475409836066,0.327868852459016
"1470","Chã de Alegria",30,61,61,61,61,22,29,13,25,0.360655737704918,0.475409836065574,0.213114754098361,0.409836065573771
"1471","Chã Grande",1,304,304,304,304,75,132,78,44,0.246710526315789,0.434210526315789,0.256578947368421,0.144736842105263
"1472","Chã Grande",2,304,304,152,304,112,209,13,116,0.368421052631579,0.6875,0.0855263157894737,0.381578947368421
"1473","Chã Grande",3,304,152,304,304,105,52,40,32,0.345394736842105,0.342105263157895,0.131578947368421,0.105263157894737
"1474","Chã Grande",4,304,304,304,152,41,109,71,44,0.134868421052632,0.358552631578947,0.233552631578947,0.289473684210526
"1475","Chã Grande",5,152,304,304,304,34,27,47,82,0.223684210526316,0.0888157894736842,0.154605263157895,0.269736842105263
"1476","Chã Grande",6,304,608,152,152,85,107,86,31,0.279605263157895,0.175986842105263,0.565789473684211,0.203947368421053
"1477","Chã Grande",7,152,304,152,304,41,33,49,97,0.269736842105263,0.108552631578947,0.322368421052632,0.319078947368421
"1478","Chã Grande",8,304,304,304,304,82,70,56,39,0.269736842105263,0.230263157894737,0.184210526315789,0.128289473684211
"1479","Chã Grande",9,304,304,304,152,140,146,86,58,0.460526315789474,0.480263157894737,0.282894736842105,0.381578947368421
"1480","Chã Grande",10,152,152,152,152,52,68,39,51,0.342105263157895,0.447368421052632,0.256578947368421,0.335526315789474
"1481","Chã Grande",11,304,152,152,152,87,80,40,39,0.286184210526316,0.526315789473684,0.263157894736842,0.256578947368421
"1482","Chã Grande",12,304,304,304,152,114,168,37,52,0.375,0.552631578947368,0.121710526315789,0.342105263157895
"1483","Chã Grande",13,304,152,152,152,90,25,31,16,0.296052631578947,0.164473684210526,0.203947368421053,0.105263157894737
"1484","Chã Grande",14,152,304,152,304,56,143,37,84,0.368421052631579,0.470394736842105,0.243421052631579,0.276315789473684
"1485","Chã Grande",15,304,456,152,152,70,118,48,29,0.230263157894737,0.258771929824561,0.315789473684211,0.190789473684211
"1486","Chã Grande",16,152,304,304,152,44,75,90,35,0.289473684210526,0.246710526315789,0.296052631578947,0.230263157894737
"1487","Chã Grande",17,304,152,152,304,69,66,27,68,0.226973684210526,0.434210526315789,0.177631578947368,0.223684210526316
"1488","Chã Grande",18,152,152,152,304,51,34,39,74,0.335526315789474,0.223684210526316,0.256578947368421,0.243421052631579
"1489","Chã Grande",19,152,304,304,304,40,108,45,113,0.263157894736842,0.355263157894737,0.148026315789474,0.371710526315789
"1490","Chã Grande",20,152,304,152,304,20,44,59,42,0.131578947368421,0.144736842105263,0.388157894736842,0.138157894736842
"1491","Chã Grande",21,152,152,304,304,59,33,66,45,0.388157894736842,0.217105263157895,0.217105263157895,0.148026315789474
"1492","Chã Grande",22,152,304,304,304,62,107,57,146,0.407894736842105,0.351973684210526,0.1875,0.480263157894737
"1493","Chã Grande",23,304,152,152,152,58,77,25,66,0.190789473684211,0.506578947368421,0.164473684210526,0.434210526315789
"1494","Chã Grande",24,304,152,152,304,119,40,102,51,0.391447368421053,0.263157894736842,0.671052631578947,0.167763157894737
"1495","Chã Grande",25,152,456,304,304,71,132,46,57,0.467105263157895,0.289473684210526,0.151315789473684,0.1875
"1496","Chã Grande",26,304,152,304,152,105,103,33,48,0.345394736842105,0.677631578947368,0.108552631578947,0.315789473684211
"1497","Chã Grande",27,152,152,152,152,73,21,42,16,0.480263157894737,0.138157894736842,0.276315789473684,0.105263157894737
"1498","Chã Grande",28,152,152,304,152,68,91,83,44,0.447368421052632,0.598684210526316,0.273026315789474,0.289473684210526
"1499","Chã Grande",29,152,152,304,152,36,53,127,21,0.236842105263158,0.348684210526316,0.417763157894737,0.138157894736842
"1500","Chã Grande",30,152,152,152,152,55,67,31,63,0.361842105263158,0.440789473684211,0.203947368421053,0.414473684210526
"1501","Condado",1,246,246,246,246,76,92,82,35,0.308943089430894,0.373983739837398,0.333333333333333,0.142276422764228
"1502","Condado",2,246,246,123,246,81,173,10,84,0.329268292682927,0.703252032520325,0.0813008130081301,0.341463414634146
"1503","Condado",3,246,123,246,246,90,41,29,29,0.365853658536585,0.333333333333333,0.117886178861789,0.117886178861789
"1504","Condado",4,246,246,246,123,27,86,55,27,0.109756097560976,0.349593495934959,0.223577235772358,0.219512195121951
"1505","Condado",5,123,246,246,246,26,25,40,72,0.211382113821138,0.101626016260163,0.16260162601626,0.292682926829268
"1506","Condado",6,246,492,123,123,78,88,64,30,0.317073170731707,0.178861788617886,0.520325203252033,0.24390243902439
"1507","Condado",7,123,246,123,246,27,43,37,69,0.219512195121951,0.17479674796748,0.300813008130081,0.280487804878049
"1508","Condado",8,246,246,246,246,60,47,49,27,0.24390243902439,0.191056910569106,0.199186991869919,0.109756097560976
"1509","Condado",9,246,246,246,123,101,100,77,46,0.410569105691057,0.40650406504065,0.313008130081301,0.373983739837398
"1510","Condado",10,123,123,123,123,32,58,35,44,0.260162601626016,0.471544715447154,0.284552845528455,0.357723577235772
"1511","Condado",11,246,123,123,123,47,57,25,31,0.191056910569106,0.463414634146341,0.203252032520325,0.252032520325203
"1512","Condado",12,246,246,246,123,89,131,32,28,0.361788617886179,0.532520325203252,0.130081300813008,0.227642276422764
"1513","Condado",13,246,123,123,123,65,22,20,21,0.264227642276423,0.178861788617886,0.16260162601626,0.170731707317073
"1514","Condado",14,123,246,123,246,47,110,28,55,0.382113821138211,0.447154471544715,0.227642276422764,0.223577235772358
"1515","Condado",15,246,369,123,123,48,102,48,20,0.195121951219512,0.276422764227642,0.390243902439024,0.16260162601626
"1516","Condado",16,123,246,246,123,31,57,68,23,0.252032520325203,0.231707317073171,0.276422764227642,0.186991869918699
"1517","Condado",17,246,123,123,246,50,47,24,62,0.203252032520325,0.382113821138211,0.195121951219512,0.252032520325203
"1518","Condado",18,123,123,123,246,28,39,28,86,0.227642276422764,0.317073170731707,0.227642276422764,0.349593495934959
"1519","Condado",19,123,246,246,246,37,85,45,83,0.300813008130081,0.345528455284553,0.182926829268293,0.33739837398374
"1520","Condado",20,123,246,123,246,15,40,46,32,0.121951219512195,0.16260162601626,0.373983739837398,0.130081300813008
"1521","Condado",21,123,123,246,246,51,25,59,36,0.414634146341463,0.203252032520325,0.239837398373984,0.146341463414634
"1522","Condado",22,123,246,246,246,33,83,43,103,0.268292682926829,0.33739837398374,0.17479674796748,0.41869918699187
"1523","Condado",23,246,123,123,123,53,56,14,55,0.215447154471545,0.455284552845528,0.113821138211382,0.447154471544715
"1524","Condado",24,246,123,123,246,99,27,68,45,0.402439024390244,0.219512195121951,0.552845528455285,0.182926829268293
"1525","Condado",25,123,369,246,246,54,76,35,44,0.439024390243902,0.205962059620596,0.142276422764228,0.178861788617886
"1526","Condado",26,246,123,246,123,64,87,23,23,0.260162601626016,0.707317073170732,0.0934959349593496,0.186991869918699
"1527","Condado",27,123,123,123,123,52,11,46,16,0.422764227642276,0.0894308943089431,0.373983739837398,0.130081300813008
"1528","Condado",28,123,123,246,123,54,74,61,36,0.439024390243902,0.601626016260163,0.247967479674797,0.292682926829268
"1529","Condado",29,123,123,246,123,28,47,90,27,0.227642276422764,0.382113821138211,0.365853658536585,0.219512195121951
"1530","Condado",30,123,123,123,123,55,51,27,31,0.447154471544715,0.414634146341463,0.219512195121951,0.252032520325203
"1531","Correntes",1,148,148,148,148,38,53,48,18,0.256756756756757,0.358108108108108,0.324324324324324,0.121621621621622
"1532","Correntes",2,148,148,74,148,58,91,4,48,0.391891891891892,0.614864864864865,0.0540540540540541,0.324324324324324
"1533","Correntes",3,148,74,148,148,60,25,21,29,0.405405405405405,0.337837837837838,0.141891891891892,0.195945945945946
"1534","Correntes",4,148,148,148,74,21,58,36,17,0.141891891891892,0.391891891891892,0.243243243243243,0.22972972972973
"1535","Correntes",5,74,148,148,148,13,10,30,44,0.175675675675676,0.0675675675675676,0.202702702702703,0.297297297297297
"1536","Correntes",6,148,296,74,74,41,58,44,15,0.277027027027027,0.195945945945946,0.594594594594595,0.202702702702703
"1537","Correntes",7,74,148,74,148,17,32,24,39,0.22972972972973,0.216216216216216,0.324324324324324,0.263513513513513
"1538","Correntes",8,148,148,148,148,35,27,25,19,0.236486486486486,0.182432432432432,0.168918918918919,0.128378378378378
"1539","Correntes",9,148,148,148,74,58,59,35,32,0.391891891891892,0.398648648648649,0.236486486486486,0.432432432432432
"1540","Correntes",10,74,74,74,74,26,43,20,32,0.351351351351351,0.581081081081081,0.27027027027027,0.432432432432432
"1541","Correntes",11,148,74,74,74,38,34,16,22,0.256756756756757,0.459459459459459,0.216216216216216,0.297297297297297
"1542","Correntes",12,148,148,148,74,54,83,10,23,0.364864864864865,0.560810810810811,0.0675675675675676,0.310810810810811
"1543","Correntes",13,148,74,74,74,40,14,13,7,0.27027027027027,0.189189189189189,0.175675675675676,0.0945945945945946
"1544","Correntes",14,74,148,74,148,37,59,19,39,0.5,0.398648648648649,0.256756756756757,0.263513513513513
"1545","Correntes",15,148,222,74,74,32,48,29,15,0.216216216216216,0.216216216216216,0.391891891891892,0.202702702702703
"1546","Correntes",16,74,148,148,74,18,28,36,21,0.243243243243243,0.189189189189189,0.243243243243243,0.283783783783784
"1547","Correntes",17,148,74,74,148,31,36,17,38,0.209459459459459,0.486486486486487,0.22972972972973,0.256756756756757
"1548","Correntes",18,74,74,74,148,23,9,18,32,0.310810810810811,0.121621621621622,0.243243243243243,0.216216216216216
"1549","Correntes",19,74,148,148,148,18,48,27,72,0.243243243243243,0.324324324324324,0.182432432432432,0.486486486486487
"1550","Correntes",20,74,148,74,148,4,25,29,22,0.0540540540540541,0.168918918918919,0.391891891891892,0.148648648648649
"1551","Correntes",21,74,74,148,148,35,15,34,23,0.472972972972973,0.202702702702703,0.22972972972973,0.155405405405405
"1552","Correntes",22,74,148,148,148,28,41,31,63,0.378378378378378,0.277027027027027,0.209459459459459,0.425675675675676
"1553","Correntes",23,148,74,74,74,30,34,10,28,0.202702702702703,0.459459459459459,0.135135135135135,0.378378378378378
"1554","Correntes",24,148,74,74,148,48,15,50,30,0.324324324324324,0.202702702702703,0.675675675675676,0.202702702702703
"1555","Correntes",25,74,222,148,148,34,58,22,19,0.459459459459459,0.261261261261261,0.148648648648649,0.128378378378378
"1556","Correntes",26,148,74,148,74,35,50,9,13,0.236486486486486,0.675675675675676,0.0608108108108108,0.175675675675676
"1557","Correntes",27,74,74,74,74,34,6,18,16,0.459459459459459,0.0810810810810811,0.243243243243243,0.216216216216216
"1558","Correntes",28,74,74,148,74,35,45,38,18,0.472972972972973,0.608108108108108,0.256756756756757,0.243243243243243
"1559","Correntes",29,74,74,148,74,23,25,53,16,0.310810810810811,0.337837837837838,0.358108108108108,0.216216216216216
"1560","Correntes",30,74,74,74,74,28,32,15,21,0.378378378378378,0.432432432432432,0.202702702702703,0.283783783783784
"1561","Cortês",1,154,154,154,154,52,59,50,22,0.337662337662338,0.383116883116883,0.324675324675325,0.142857142857143
"1562","Cortês",2,154,154,77,154,48,83,12,48,0.311688311688312,0.538961038961039,0.155844155844156,0.311688311688312
"1563","Cortês",3,154,77,154,154,46,22,22,22,0.298701298701299,0.285714285714286,0.142857142857143,0.142857142857143
"1564","Cortês",4,154,154,154,77,17,43,37,18,0.11038961038961,0.279220779220779,0.24025974025974,0.233766233766234
"1565","Cortês",5,77,154,154,154,9,13,27,43,0.116883116883117,0.0844155844155844,0.175324675324675,0.279220779220779
"1566","Cortês",6,154,308,77,77,48,41,36,18,0.311688311688312,0.133116883116883,0.467532467532468,0.233766233766234
"1567","Cortês",7,77,154,77,154,16,26,17,38,0.207792207792208,0.168831168831169,0.220779220779221,0.246753246753247
"1568","Cortês",8,154,154,154,154,39,21,19,17,0.253246753246753,0.136363636363636,0.123376623376623,0.11038961038961
"1569","Cortês",9,154,154,154,77,60,58,50,25,0.38961038961039,0.376623376623377,0.324675324675325,0.324675324675325
"1570","Cortês",10,77,77,77,77,24,26,19,25,0.311688311688312,0.337662337662338,0.246753246753247,0.324675324675325
"1571","Cortês",11,154,77,77,77,24,32,22,19,0.155844155844156,0.415584415584416,0.285714285714286,0.246753246753247
"1572","Cortês",12,154,154,154,77,40,85,25,24,0.25974025974026,0.551948051948052,0.162337662337662,0.311688311688312
"1573","Cortês",13,154,77,77,77,44,11,20,7,0.285714285714286,0.142857142857143,0.25974025974026,0.0909090909090909
"1574","Cortês",14,77,154,77,154,22,60,17,41,0.285714285714286,0.38961038961039,0.220779220779221,0.266233766233766
"1575","Cortês",15,154,231,77,77,37,41,34,18,0.24025974025974,0.177489177489178,0.441558441558442,0.233766233766234
"1576","Cortês",16,77,154,154,77,26,30,36,11,0.337662337662338,0.194805194805195,0.233766233766234,0.142857142857143
"1577","Cortês",17,154,77,77,154,27,29,17,34,0.175324675324675,0.376623376623377,0.220779220779221,0.220779220779221
"1578","Cortês",18,77,77,77,154,14,22,16,40,0.181818181818182,0.285714285714286,0.207792207792208,0.25974025974026
"1579","Cortês",19,77,154,154,154,17,47,25,46,0.220779220779221,0.305194805194805,0.162337662337662,0.298701298701299
