"","nome_municipio","num_habilidade","ch.total","lc.total","mt.total","cn.total","ch.acertos","lc.acertos","mt.acertos","cn.acertos","ch.acuracia","lc.acuracia","mt.acuracia","cn.acuracia"
"35","Afogados da Ingazeira",5,0,749,0,0,0,160,0,0,NA,0.213618157543391,NA,NA
"36","Afogados da Ingazeira",6,0,651,0,0,0,148,0,0,NA,0.227342549923195,NA,NA
"37","Afogados da Ingazeira",7,0,434,0,0,0,77,0,0,NA,0.17741935483871,NA,NA
"38","Afogados da Ingazeira",8,0,217,0,0,0,36,0,0,NA,0.165898617511521,NA,NA
"39","Afogados da Ingazeira",9,0,434,0,0,0,112,0,0,NA,0.258064516129032,NA,NA
"40","Afogados da Ingazeira",10,0,217,0,0,0,80,0,0,NA,0.368663594470046,NA,NA
"41","Afogados da Ingazeira",11,0,217,0,0,0,36,0,0,NA,0.165898617511521,NA,NA
"42","Afogados da Ingazeira",12,0,434,0,0,0,140,0,0,NA,0.32258064516129,NA,NA
"43","Afogados da Ingazeira",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"44","Afogados da Ingazeira",14,0,651,0,0,0,175,0,0,NA,0.268817204301075,NA,NA
"45","Afogados da Ingazeira",15,0,434,0,0,0,136,0,0,NA,0.313364055299539,NA,NA
"46","Afogados da Ingazeira",16,0,434,0,0,0,154,0,0,NA,0.354838709677419,NA,NA
"47","Afogados da Ingazeira",17,0,868,0,0,0,284,0,0,NA,0.327188940092166,NA,NA
"48","Afogados da Ingazeira",18,0,434,0,0,0,162,0,0,NA,0.373271889400922,NA,NA
"49","Afogados da Ingazeira",19,0,434,0,0,0,140,0,0,NA,0.32258064516129,NA,NA
"50","Afogados da Ingazeira",20,0,217,0,0,0,58,0,0,NA,0.267281105990783,NA,NA
"51","Afogados da Ingazeira",21,0,651,0,0,0,224,0,0,NA,0.344086021505376,NA,NA
"52","Afogados da Ingazeira",22,0,217,0,0,0,71,0,0,NA,0.327188940092166,NA,NA
"53","Afogados da Ingazeira",23,0,217,0,0,0,84,0,0,NA,0.387096774193548,NA,NA
"54","Afogados da Ingazeira",24,0,434,0,0,0,152,0,0,NA,0.350230414746544,NA,NA
"55","Afogados da Ingazeira",25,0,217,0,0,0,71,0,0,NA,0.327188940092166,NA,NA
"56","Afogados da Ingazeira",26,0,217,0,0,0,55,0,0,NA,0.253456221198157,NA,NA
"57","Afogados da Ingazeira",27,0,217,0,0,0,55,0,0,NA,0.253456221198157,NA,NA
"58","Afogados da Ingazeira",28,0,434,0,0,0,140,0,0,NA,0.32258064516129,NA,NA
"59","Afogados da Ingazeira",29,0,217,0,0,0,76,0,0,NA,0.350230414746544,NA,NA
"60","Afogados da Ingazeira",30,0,217,0,0,0,69,0,0,NA,0.317972350230415,NA,NA
"61","Afrânio",1,0,157,0,0,0,61,0,0,NA,0.388535031847134,NA,NA
"62","Afrânio",2,0,157,0,0,0,36,0,0,NA,0.229299363057325,NA,NA
"63","Afrânio",3,0,157,0,0,0,31,0,0,NA,0.197452229299363,NA,NA
"64","Afrânio",4,0,157,0,0,0,28,0,0,NA,0.178343949044586,NA,NA
"65","Afrânio",5,0,553,0,0,0,100,0,0,NA,0.180831826401447,NA,NA
"66","Afrânio",6,0,471,0,0,0,96,0,0,NA,0.203821656050955,NA,NA
"67","Afrânio",7,0,314,0,0,0,47,0,0,NA,0.14968152866242,NA,NA
"68","Afrânio",8,0,157,0,0,0,27,0,0,NA,0.171974522292994,NA,NA
"69","Afrânio",9,0,314,0,0,0,81,0,0,NA,0.25796178343949,NA,NA
"70","Afrânio",10,0,157,0,0,0,41,0,0,NA,0.261146496815287,NA,NA
"71","Afrânio",11,0,157,0,0,0,17,0,0,NA,0.10828025477707,NA,NA
"72","Afrânio",12,0,314,0,0,0,95,0,0,NA,0.302547770700637,NA,NA
"73","Afrânio",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"74","Afrânio",14,0,471,0,0,0,105,0,0,NA,0.222929936305732,NA,NA
"75","Afrânio",15,0,314,0,0,0,71,0,0,NA,0.226114649681529,NA,NA
"76","Afrânio",16,0,314,0,0,0,81,0,0,NA,0.25796178343949,NA,NA
"77","Afrânio",17,0,628,0,0,0,165,0,0,NA,0.262738853503185,NA,NA
"78","Afrânio",18,0,314,0,0,0,82,0,0,NA,0.261146496815287,NA,NA
"79","Afrânio",19,0,314,0,0,0,82,0,0,NA,0.261146496815287,NA,NA
"80","Afrânio",20,0,157,0,0,0,31,0,0,NA,0.197452229299363,NA,NA
"81","Afrânio",21,0,471,0,0,0,128,0,0,NA,0.271762208067941,NA,NA
"82","Afrânio",22,0,157,0,0,0,39,0,0,NA,0.248407643312102,NA,NA
"83","Afrânio",23,0,157,0,0,0,54,0,0,NA,0.343949044585987,NA,NA
"84","Afrânio",24,0,314,0,0,0,78,0,0,NA,0.248407643312102,NA,NA
"85","Afrânio",25,0,157,0,0,0,38,0,0,NA,0.24203821656051,NA,NA
"86","Afrânio",26,0,157,0,0,0,22,0,0,NA,0.140127388535032,NA,NA
"87","Afrânio",27,0,157,0,0,0,36,0,0,NA,0.229299363057325,NA,NA
"88","Afrânio",28,0,314,0,0,0,73,0,0,NA,0.232484076433121,NA,NA
"89","Afrânio",29,0,157,0,0,0,32,0,0,NA,0.203821656050955,NA,NA
"90","Afrânio",30,0,157,0,0,0,23,0,0,NA,0.146496815286624,NA,NA
"91","Agrestina",1,0,112,0,0,0,46,0,0,NA,0.410714285714286,NA,NA
"92","Agrestina",2,0,112,0,0,0,26,0,0,NA,0.232142857142857,NA,NA
"93","Agrestina",3,0,112,0,0,0,35,0,0,NA,0.3125,NA,NA
"94","Agrestina",4,0,112,0,0,0,26,0,0,NA,0.232142857142857,NA,NA
"95","Agrestina",5,0,396,0,0,0,78,0,0,NA,0.196969696969697,NA,NA
"96","Agrestina",6,0,336,0,0,0,80,0,0,NA,0.238095238095238,NA,NA
"97","Agrestina",7,0,224,0,0,0,46,0,0,NA,0.205357142857143,NA,NA
"98","Agrestina",8,0,112,0,0,0,14,0,0,NA,0.125,NA,NA
"99","Agrestina",9,0,224,0,0,0,66,0,0,NA,0.294642857142857,NA,NA
"100","Agrestina",10,0,112,0,0,0,34,0,0,NA,0.303571428571429,NA,NA
"101","Agrestina",11,0,112,0,0,0,21,0,0,NA,0.1875,NA,NA
"102","Agrestina",12,0,224,0,0,0,92,0,0,NA,0.410714285714286,NA,NA
"103","Agrestina",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"104","Agrestina",14,0,336,0,0,0,88,0,0,NA,0.261904761904762,NA,NA
"105","Agrestina",15,0,224,0,0,0,60,0,0,NA,0.267857142857143,NA,NA
"106","Agrestina",16,0,224,0,0,0,74,0,0,NA,0.330357142857143,NA,NA
"107","Agrestina",17,0,448,0,0,0,147,0,0,NA,0.328125,NA,NA
"108","Agrestina",18,0,224,0,0,0,66,0,0,NA,0.294642857142857,NA,NA
"109","Agrestina",19,0,224,0,0,0,57,0,0,NA,0.254464285714286,NA,NA
"110","Agrestina",20,0,112,0,0,0,31,0,0,NA,0.276785714285714,NA,NA
"111","Agrestina",21,0,336,0,0,0,118,0,0,NA,0.351190476190476,NA,NA
"112","Agrestina",22,0,112,0,0,0,39,0,0,NA,0.348214285714286,NA,NA
"113","Agrestina",23,0,112,0,0,0,61,0,0,NA,0.544642857142857,NA,NA
"114","Agrestina",24,0,224,0,0,0,67,0,0,NA,0.299107142857143,NA,NA
"115","Agrestina",25,0,112,0,0,0,45,0,0,NA,0.401785714285714,NA,NA
"116","Agrestina",26,0,112,0,0,0,20,0,0,NA,0.178571428571429,NA,NA
"117","Agrestina",27,0,112,0,0,0,26,0,0,NA,0.232142857142857,NA,NA
"118","Agrestina",28,0,224,0,0,0,76,0,0,NA,0.339285714285714,NA,NA
"119","Agrestina",29,0,112,0,0,0,34,0,0,NA,0.303571428571429,NA,NA
"120","Agrestina",30,0,112,0,0,0,35,0,0,NA,0.3125,NA,NA
"121","Água Preta",1,0,178,0,0,0,61,0,0,NA,0.342696629213483,NA,NA
"122","Água Preta",2,0,178,0,0,0,43,0,0,NA,0.241573033707865,NA,NA
"123","Água Preta",3,0,178,0,0,0,42,0,0,NA,0.235955056179775,NA,NA
"124","Água Preta",4,0,178,0,0,0,45,0,0,NA,0.252808988764045,NA,NA
"125","Água Preta",5,0,624,0,0,0,92,0,0,NA,0.147435897435897,NA,NA
"126","Água Preta",6,0,534,0,0,0,83,0,0,NA,0.155430711610487,NA,NA
"127","Água Preta",7,0,356,0,0,0,46,0,0,NA,0.129213483146067,NA,NA
"128","Água Preta",8,0,178,0,0,0,27,0,0,NA,0.151685393258427,NA,NA
"129","Água Preta",9,0,356,0,0,0,83,0,0,NA,0.23314606741573,NA,NA
"130","Água Preta",10,0,178,0,0,0,51,0,0,NA,0.286516853932584,NA,NA
"131","Água Preta",11,0,178,0,0,0,39,0,0,NA,0.219101123595506,NA,NA
"132","Água Preta",12,0,356,0,0,0,118,0,0,NA,0.331460674157303,NA,NA
"133","Água Preta",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"134","Água Preta",14,0,534,0,0,0,110,0,0,NA,0.205992509363296,NA,NA
"135","Água Preta",15,0,356,0,0,0,91,0,0,NA,0.25561797752809,NA,NA
"136","Água Preta",16,0,356,0,0,0,105,0,0,NA,0.294943820224719,NA,NA
"137","Água Preta",17,0,712,0,0,0,200,0,0,NA,0.280898876404494,NA,NA
"138","Água Preta",18,0,356,0,0,0,88,0,0,NA,0.247191011235955,NA,NA
"139","Água Preta",19,0,356,0,0,0,81,0,0,NA,0.22752808988764,NA,NA
"140","Água Preta",20,0,178,0,0,0,47,0,0,NA,0.264044943820225,NA,NA
"141","Água Preta",21,0,534,0,0,0,137,0,0,NA,0.256554307116105,NA,NA
"142","Água Preta",22,0,178,0,0,0,48,0,0,NA,0.269662921348315,NA,NA
"143","Água Preta",23,0,178,0,0,0,71,0,0,NA,0.398876404494382,NA,NA
"144","Água Preta",24,0,356,0,0,0,82,0,0,NA,0.230337078651685,NA,NA
"145","Água Preta",25,0,178,0,0,0,60,0,0,NA,0.337078651685393,NA,NA
"146","Água Preta",26,0,178,0,0,0,34,0,0,NA,0.191011235955056,NA,NA
"147","Água Preta",27,0,178,0,0,0,38,0,0,NA,0.213483146067416,NA,NA
"148","Água Preta",28,0,356,0,0,0,93,0,0,NA,0.26123595505618,NA,NA
"149","Água Preta",29,0,178,0,0,0,51,0,0,NA,0.286516853932584,NA,NA
"150","Água Preta",30,0,178,0,0,0,42,0,0,NA,0.235955056179775,NA,NA
"151","Águas Belas",1,0,290,0,0,0,97,0,0,NA,0.33448275862069,NA,NA
"152","Águas Belas",2,0,290,0,0,0,49,0,0,NA,0.168965517241379,NA,NA
"153","Águas Belas",3,0,290,0,0,0,80,0,0,NA,0.275862068965517,NA,NA
"154","Águas Belas",4,0,290,0,0,0,68,0,0,NA,0.23448275862069,NA,NA
"155","Águas Belas",5,0,1015,0,0,0,118,0,0,NA,0.116256157635468,NA,NA
"156","Águas Belas",6,0,870,0,0,0,117,0,0,NA,0.13448275862069,NA,NA
"157","Águas Belas",7,0,580,0,0,0,66,0,0,NA,0.113793103448276,NA,NA
"158","Águas Belas",8,0,290,0,0,0,34,0,0,NA,0.117241379310345,NA,NA
"159","Águas Belas",9,0,580,0,0,0,143,0,0,NA,0.246551724137931,NA,NA
"160","Águas Belas",10,0,290,0,0,0,81,0,0,NA,0.279310344827586,NA,NA
"161","Águas Belas",11,0,290,0,0,0,36,0,0,NA,0.124137931034483,NA,NA
"162","Águas Belas",12,0,580,0,0,0,206,0,0,NA,0.355172413793103,NA,NA
"163","Águas Belas",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"164","Águas Belas",14,0,870,0,0,0,190,0,0,NA,0.218390804597701,NA,NA
"165","Águas Belas",15,0,580,0,0,0,132,0,0,NA,0.227586206896552,NA,NA
"166","Águas Belas",16,0,580,0,0,0,165,0,0,NA,0.28448275862069,NA,NA
"167","Águas Belas",17,0,1160,0,0,0,317,0,0,NA,0.273275862068966,NA,NA
"168","Águas Belas",18,0,580,0,0,0,158,0,0,NA,0.272413793103448,NA,NA
"169","Águas Belas",19,0,580,0,0,0,141,0,0,NA,0.243103448275862,NA,NA
"170","Águas Belas",20,0,290,0,0,0,64,0,0,NA,0.220689655172414,NA,NA
"171","Águas Belas",21,0,870,0,0,0,232,0,0,NA,0.266666666666667,NA,NA
"172","Águas Belas",22,0,290,0,0,0,80,0,0,NA,0.275862068965517,NA,NA
"173","Águas Belas",23,0,290,0,0,0,100,0,0,NA,0.344827586206897,NA,NA
"174","Águas Belas",24,0,580,0,0,0,144,0,0,NA,0.248275862068966,NA,NA
"175","Águas Belas",25,0,290,0,0,0,92,0,0,NA,0.317241379310345,NA,NA
"176","Águas Belas",26,0,290,0,0,0,47,0,0,NA,0.162068965517241,NA,NA
"177","Águas Belas",27,0,290,0,0,0,60,0,0,NA,0.206896551724138,NA,NA
"178","Águas Belas",28,0,580,0,0,0,134,0,0,NA,0.231034482758621,NA,NA
"179","Águas Belas",29,0,290,0,0,0,75,0,0,NA,0.258620689655172,NA,NA
"180","Águas Belas",30,0,290,0,0,0,77,0,0,NA,0.26551724137931,NA,NA
"181","Alagoinha",1,0,83,0,0,0,31,0,0,NA,0.373493975903614,NA,NA
"182","Alagoinha",2,0,83,0,0,0,22,0,0,NA,0.265060240963855,NA,NA
"183","Alagoinha",3,0,83,0,0,0,21,0,0,NA,0.253012048192771,NA,NA
"184","Alagoinha",4,0,83,0,0,0,15,0,0,NA,0.180722891566265,NA,NA
"185","Alagoinha",5,0,295,0,0,0,47,0,0,NA,0.159322033898305,NA,NA
"186","Alagoinha",6,0,249,0,0,0,44,0,0,NA,0.176706827309237,NA,NA
"187","Alagoinha",7,0,166,0,0,0,23,0,0,NA,0.13855421686747,NA,NA
"188","Alagoinha",8,0,83,0,0,0,10,0,0,NA,0.120481927710843,NA,NA
"189","Alagoinha",9,0,166,0,0,0,46,0,0,NA,0.27710843373494,NA,NA
"190","Alagoinha",10,0,83,0,0,0,34,0,0,NA,0.409638554216867,NA,NA
"191","Alagoinha",11,0,83,0,0,0,16,0,0,NA,0.192771084337349,NA,NA
"192","Alagoinha",12,0,166,0,0,0,53,0,0,NA,0.319277108433735,NA,NA
"193","Alagoinha",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"194","Alagoinha",14,0,249,0,0,0,54,0,0,NA,0.216867469879518,NA,NA
"195","Alagoinha",15,0,166,0,0,0,43,0,0,NA,0.259036144578313,NA,NA
"196","Alagoinha",16,0,166,0,0,0,56,0,0,NA,0.337349397590361,NA,NA
"197","Alagoinha",17,0,332,0,0,0,82,0,0,NA,0.246987951807229,NA,NA
"198","Alagoinha",18,0,166,0,0,0,47,0,0,NA,0.283132530120482,NA,NA
"199","Alagoinha",19,0,166,0,0,0,44,0,0,NA,0.265060240963855,NA,NA
"200","Alagoinha",20,0,83,0,0,0,19,0,0,NA,0.228915662650602,NA,NA
"201","Alagoinha",21,0,249,0,0,0,75,0,0,NA,0.301204819277108,NA,NA
"202","Alagoinha",22,0,83,0,0,0,23,0,0,NA,0.27710843373494,NA,NA
"203","Alagoinha",23,0,83,0,0,0,38,0,0,NA,0.457831325301205,NA,NA
"204","Alagoinha",24,0,166,0,0,0,51,0,0,NA,0.307228915662651,NA,NA
"205","Alagoinha",25,0,83,0,0,0,19,0,0,NA,0.228915662650602,NA,NA
"206","Alagoinha",26,0,83,0,0,0,21,0,0,NA,0.253012048192771,NA,NA
"207","Alagoinha",27,0,83,0,0,0,21,0,0,NA,0.253012048192771,NA,NA
"208","Alagoinha",28,0,166,0,0,0,37,0,0,NA,0.22289156626506,NA,NA
"209","Alagoinha",29,0,83,0,0,0,21,0,0,NA,0.253012048192771,NA,NA
"210","Alagoinha",30,0,83,0,0,0,30,0,0,NA,0.36144578313253,NA,NA
"211","Aliança",1,0,202,0,0,0,80,0,0,NA,0.396039603960396,NA,NA
"212","Aliança",2,0,202,0,0,0,51,0,0,NA,0.252475247524752,NA,NA
"213","Aliança",3,0,202,0,0,0,61,0,0,NA,0.301980198019802,NA,NA
"214","Aliança",4,0,202,0,0,0,46,0,0,NA,0.227722772277228,NA,NA
"215","Aliança",5,0,716,0,0,0,130,0,0,NA,0.181564245810056,NA,NA
"216","Aliança",6,0,606,0,0,0,121,0,0,NA,0.1996699669967,NA,NA
"217","Aliança",7,0,404,0,0,0,64,0,0,NA,0.158415841584158,NA,NA
"218","Aliança",8,0,202,0,0,0,32,0,0,NA,0.158415841584158,NA,NA
"219","Aliança",9,0,404,0,0,0,119,0,0,NA,0.294554455445545,NA,NA
"220","Aliança",10,0,202,0,0,0,66,0,0,NA,0.326732673267327,NA,NA
"221","Aliança",11,0,202,0,0,0,37,0,0,NA,0.183168316831683,NA,NA
"222","Aliança",12,0,404,0,0,0,150,0,0,NA,0.371287128712871,NA,NA
"223","Aliança",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"224","Aliança",14,0,606,0,0,0,154,0,0,NA,0.254125412541254,NA,NA
"225","Aliança",15,0,404,0,0,0,123,0,0,NA,0.304455445544554,NA,NA
"226","Aliança",16,0,404,0,0,0,124,0,0,NA,0.306930693069307,NA,NA
"227","Aliança",17,0,808,0,0,0,237,0,0,NA,0.293316831683168,NA,NA
"228","Aliança",18,0,404,0,0,0,137,0,0,NA,0.339108910891089,NA,NA
"229","Aliança",19,0,404,0,0,0,97,0,0,NA,0.24009900990099,NA,NA
"230","Aliança",20,0,202,0,0,0,51,0,0,NA,0.252475247524752,NA,NA
"231","Aliança",21,0,606,0,0,0,174,0,0,NA,0.287128712871287,NA,NA
"232","Aliança",22,0,202,0,0,0,61,0,0,NA,0.301980198019802,NA,NA
"233","Aliança",23,0,202,0,0,0,94,0,0,NA,0.465346534653465,NA,NA
"234","Aliança",24,0,404,0,0,0,129,0,0,NA,0.319306930693069,NA,NA
"235","Aliança",25,0,202,0,0,0,69,0,0,NA,0.341584158415842,NA,NA
"236","Aliança",26,0,202,0,0,0,37,0,0,NA,0.183168316831683,NA,NA
"237","Aliança",27,0,202,0,0,0,55,0,0,NA,0.272277227722772,NA,NA
"238","Aliança",28,0,404,0,0,0,122,0,0,NA,0.301980198019802,NA,NA
"239","Aliança",29,0,202,0,0,0,44,0,0,NA,0.217821782178218,NA,NA
"240","Aliança",30,0,202,0,0,0,63,0,0,NA,0.311881188118812,NA,NA
"241","Altinho",1,0,101,0,0,0,44,0,0,NA,0.435643564356436,NA,NA
"242","Altinho",2,0,101,0,0,0,24,0,0,NA,0.237623762376238,NA,NA
"243","Altinho",3,0,101,0,0,0,25,0,0,NA,0.247524752475248,NA,NA
"244","Altinho",4,0,101,0,0,0,21,0,0,NA,0.207920792079208,NA,NA
"245","Altinho",5,0,351,0,0,0,34,0,0,NA,0.0968660968660969,NA,NA
"246","Altinho",6,0,303,0,0,0,41,0,0,NA,0.135313531353135,NA,NA
"247","Altinho",7,0,202,0,0,0,22,0,0,NA,0.108910891089109,NA,NA
"248","Altinho",8,0,101,0,0,0,7,0,0,NA,0.0693069306930693,NA,NA
"249","Altinho",9,0,202,0,0,0,53,0,0,NA,0.262376237623762,NA,NA
"250","Altinho",10,0,101,0,0,0,35,0,0,NA,0.346534653465347,NA,NA
"251","Altinho",11,0,101,0,0,0,26,0,0,NA,0.257425742574257,NA,NA
"252","Altinho",12,0,202,0,0,0,63,0,0,NA,0.311881188118812,NA,NA
"253","Altinho",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"254","Altinho",14,0,303,0,0,0,79,0,0,NA,0.260726072607261,NA,NA
"255","Altinho",15,0,202,0,0,0,54,0,0,NA,0.267326732673267,NA,NA
"256","Altinho",16,0,202,0,0,0,62,0,0,NA,0.306930693069307,NA,NA
"257","Altinho",17,0,404,0,0,0,120,0,0,NA,0.297029702970297,NA,NA
"258","Altinho",18,0,202,0,0,0,69,0,0,NA,0.341584158415842,NA,NA
"259","Altinho",19,0,202,0,0,0,64,0,0,NA,0.316831683168317,NA,NA
"260","Altinho",20,0,101,0,0,0,39,0,0,NA,0.386138613861386,NA,NA
"261","Altinho",21,0,303,0,0,0,106,0,0,NA,0.34983498349835,NA,NA
"262","Altinho",22,0,101,0,0,0,35,0,0,NA,0.346534653465347,NA,NA
"263","Altinho",23,0,101,0,0,0,49,0,0,NA,0.485148514851485,NA,NA
"264","Altinho",24,0,202,0,0,0,64,0,0,NA,0.316831683168317,NA,NA
"265","Altinho",25,0,101,0,0,0,33,0,0,NA,0.326732673267327,NA,NA
"266","Altinho",26,0,101,0,0,0,21,0,0,NA,0.207920792079208,NA,NA
"267","Altinho",27,0,101,0,0,0,23,0,0,NA,0.227722772277228,NA,NA
"268","Altinho",28,0,202,0,0,0,55,0,0,NA,0.272277227722772,NA,NA
"269","Altinho",29,0,101,0,0,0,26,0,0,NA,0.257425742574257,NA,NA
"270","Altinho",30,0,101,0,0,0,26,0,0,NA,0.257425742574257,NA,NA
"271","Amaraji",1,0,103,0,0,0,40,0,0,NA,0.388349514563107,NA,NA
"272","Amaraji",2,0,103,0,0,0,26,0,0,NA,0.252427184466019,NA,NA
"273","Amaraji",3,0,103,0,0,0,29,0,0,NA,0.281553398058252,NA,NA
"274","Amaraji",4,0,103,0,0,0,18,0,0,NA,0.174757281553398,NA,NA
"275","Amaraji",5,0,359,0,0,0,54,0,0,NA,0.15041782729805,NA,NA
"276","Amaraji",6,0,309,0,0,0,59,0,0,NA,0.190938511326861,NA,NA
"277","Amaraji",7,0,206,0,0,0,37,0,0,NA,0.179611650485437,NA,NA
"278","Amaraji",8,0,103,0,0,0,14,0,0,NA,0.135922330097087,NA,NA
"279","Amaraji",9,0,206,0,0,0,68,0,0,NA,0.330097087378641,NA,NA
"280","Amaraji",10,0,103,0,0,0,32,0,0,NA,0.310679611650485,NA,NA
"281","Amaraji",11,0,103,0,0,0,20,0,0,NA,0.194174757281553,NA,NA
"282","Amaraji",12,0,206,0,0,0,77,0,0,NA,0.37378640776699,NA,NA
"283","Amaraji",13,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"284","Amaraji",14,0,309,0,0,0,80,0,0,NA,0.258899676375405,NA,NA
"285","Amaraji",15,0,206,0,0,0,76,0,0,NA,0.368932038834951,NA,NA
"286","Amaraji",16,0,206,0,0,0,66,0,0,NA,0.320388349514563,NA,NA
"287","Amaraji",17,0,412,0,0,0,131,0,0,NA,0.317961165048544,NA,NA
"288","Amaraji",18,0,206,0,0,0,65,0,0,NA,0.315533980582524,NA,NA
"289","Amaraji",19,0,206,0,0,0,62,0,0,NA,0.300970873786408,NA,NA
"290","Amaraji",20,0,103,0,0,0,34,0,0,NA,0.330097087378641,NA,NA
"291","Amaraji",21,0,309,0,0,0,87,0,0,NA,0.281553398058252,NA,NA
"292","Amaraji",22,0,103,0,0,0,30,0,0,NA,0.29126213592233,NA,NA
"293","Amaraji",23,0,103,0,0,0,50,0,0,NA,0.485436893203884,NA,NA
"294","Amaraji",24,0,206,0,0,0,65,0,0,NA,0.315533980582524,NA,NA
"295","Amaraji",25,0,103,0,0,0,38,0,0,NA,0.368932038834951,NA,NA
"296","Amaraji",26,0,103,0,0,0,19,0,0,NA,0.184466019417476,NA,NA
"297","Amaraji",27,0,103,0,0,0,29,0,0,NA,0.281553398058252,NA,NA
"298","Amaraji",28,0,206,0,0,0,58,0,0,NA,0.281553398058252,NA,NA
"299","Amaraji",29,0,103,0,0,0,35,0,0,NA,0.339805825242718,NA,NA
"300","Amaraji",30,0,103,0,0,0,32,0,0,NA,0.310679611650485,NA,NA
"301","Angelim",1,0,73,0,0,0,33,0,0,NA,0.452054794520548,NA,NA
"302","Angelim",2,0,73,0,0,0,20,0,0,NA,0.273972602739726,NA,NA
"303","Angelim",3,0,73,0,0,0,23,0,0,NA,0.315068493150685,NA,NA
"304","Angelim",4,0,73,0,0,0,12,0,0,NA,0.164383561643836,NA,NA
"305","Angelim",5,0,253,0,0,0,59,0,0,NA,0.233201581027668,NA,NA
"306","Angelim",6,0,219,0,0,0,58,0,0,NA,0.264840182648402,NA,NA
"307","Angelim",7,0,146,0,0,0,27,0,0,NA,0.184931506849315,NA,NA
"308","Angelim",8,0,73,0,0,0,18,0,0,NA,0.246575342465753,NA,NA
